1.00
1.40
0.10
  1306
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
    936       0.413213     25716.     6.90479E-01     7.69822E-07     9.54770E-01
    935       0.413237     25714.     6.90365E-01     7.70189E-07     9.54824E-01
    934       0.413260     25711.     6.90250E-01     7.70556E-07     9.54879E-01
    933       0.413284     25709.     6.90134E-01     7.70923E-07     9.54933E-01
    932       0.413308     25706.     6.90018E-01     7.71290E-07     9.54988E-01
    931       0.413331     25704.     6.89901E-01     7.71656E-07     9.55042E-01
    930       0.413355     25701.     6.89783E-01     7.72023E-07     9.55097E-01
    929       0.413378     25699.     6.89664E-01     7.72388E-07     9.55152E-01
    928       0.413402     25696.     6.89545E-01     7.72754E-07     9.55206E-01
    927       0.413426     25694.     6.89425E-01     7.73120E-07     9.55261E-01
    926       0.413449     25691.     6.89304E-01     7.73485E-07     9.55315E-01
    925       0.413473     25689.     6.89183E-01     7.73850E-07     9.55370E-01
    924       0.413497     25686.     6.89061E-01     7.74214E-07     9.55425E-01
    923       0.413520     25684.     6.88939E-01     7.74579E-07     9.55479E-01
    922       0.413544     25682.     6.88815E-01     7.74943E-07     9.55534E-01
    921       0.413567     25679.     6.88691E-01     7.75307E-07     9.55588E-01
    920       0.413591     25677.     6.88566E-01     7.75671E-07     9.55643E-01
    919       0.413615     25674.     6.88441E-01     7.76034E-07     9.55698E-01
    918       0.413638     25672.     6.88315E-01     7.76397E-07     9.55752E-01
    917       0.413662     25669.     6.88188E-01     7.76760E-07     9.55807E-01
    916       0.413686     25667.     6.88061E-01     7.77123E-07     9.55861E-01
    915       0.413709     25664.     6.87933E-01     7.77485E-07     9.55916E-01
    914       0.413733     25662.     6.87804E-01     7.77848E-07     9.55971E-01
    913       0.413757     25659.     6.87674E-01     7.78209E-07     9.56025E-01
    912       0.413780     25657.     6.87544E-01     7.78571E-07     9.56080E-01
    911       0.413804     25654.     6.87413E-01     7.78933E-07     9.56135E-01
    910       0.413827     25652.     6.87281E-01     7.79294E-07     9.56189E-01
    909       0.413851     25650.     6.87149E-01     7.79655E-07     9.56244E-01
    908       0.413875     25647.     6.87016E-01     7.80015E-07     9.56298E-01
    907       0.413898     25645.     6.86882E-01     7.80376E-07     9.56353E-01
    906       0.413922     25642.     6.86748E-01     7.80736E-07     9.56408E-01
    905       0.413946     25640.     6.86613E-01     7.81096E-07     9.56462E-01
    904       0.413969     25637.     6.86477E-01     7.81456E-07     9.56517E-01
    903       0.413993     25635.     6.86340E-01     7.81815E-07     9.56572E-01
    902       0.414017     25633.     6.86203E-01     7.82174E-07     9.56626E-01
    901       0.414040     25630.     6.86065E-01     7.82533E-07     9.56681E-01
    900       0.414064     25628.     6.85927E-01     7.82892E-07     9.56736E-01
    899       0.414088     25625.     6.85787E-01     7.83250E-07     9.56790E-01
    898       0.414111     25623.     6.85647E-01     7.83609E-07     9.56845E-01
    897       0.414135     25620.     6.85507E-01     7.83967E-07     9.56900E-01
    896       0.414159     25618.     6.85365E-01     7.84324E-07     9.56954E-01
    895       0.414182     25616.     6.85223E-01     7.84682E-07     9.57009E-01
    894       0.414206     25613.     6.85080E-01     7.85039E-07     9.57064E-01
    893       0.414230     25611.     6.84937E-01     7.85396E-07     9.57119E-01
    892       0.414253     25608.     6.84792E-01     7.85753E-07     9.57173E-01
    891       0.414277     25606.     6.84648E-01     7.86109E-07     9.57228E-01
    890       0.414301     25604.     6.84502E-01     7.86465E-07     9.57283E-01
    889       0.414324     25601.     6.84356E-01     7.86821E-07     9.57337E-01
    888       0.414348     25599.     6.84208E-01     7.87177E-07     9.57392E-01
    887       0.414372     25596.     6.84061E-01     7.87532E-07     9.57447E-01
    886       0.414395     25594.     6.83912E-01     7.87888E-07     9.57501E-01
    885       0.414419     25592.     6.83763E-01     7.88243E-07     9.57556E-01
    884       0.414443     25589.     6.83613E-01     7.88597E-07     9.57611E-01
    883       0.414466     25587.     6.83463E-01     7.88952E-07     9.57666E-01
    882       0.414490     25584.     6.83311E-01     7.89306E-07     9.57720E-01
    881       0.414514     25582.     6.83159E-01     7.89660E-07     9.57775E-01
    880       0.414538     25580.     6.83007E-01     7.90014E-07     9.57830E-01
    879       0.414561     25577.     6.82853E-01     7.90367E-07     9.57885E-01
    878       0.414585     25575.     6.82699E-01     7.90720E-07     9.57939E-01
    877       0.414609     25573.     6.82544E-01     7.91073E-07     9.57994E-01
    876       0.414632     25570.     6.82389E-01     7.91426E-07     9.58049E-01
    875       0.414656     25568.     6.82232E-01     7.91779E-07     9.58103E-01
    874       0.414680     25565.     6.82075E-01     7.92131E-07     9.58158E-01
    873       0.414703     25563.     6.81918E-01     7.92483E-07     9.58213E-01
    872       0.414727     25561.     6.81759E-01     7.92835E-07     9.58268E-01
    871       0.414751     25558.     6.81600E-01     7.93186E-07     9.58322E-01
    870       0.414774     25556.     6.81440E-01     7.93537E-07     9.58377E-01
    869       0.414798     25554.     6.81280E-01     7.93888E-07     9.58432E-01
    868       0.414822     25551.     6.81119E-01     7.94239E-07     9.58487E-01
    867       0.414846     25549.     6.80957E-01     7.94590E-07     9.58542E-01
    866       0.414869     25546.     6.80794E-01     7.94940E-07     9.58596E-01
    865       0.414893     25544.     6.80630E-01     7.95290E-07     9.58651E-01
    864       0.414917     25542.     6.80466E-01     7.95640E-07     9.58706E-01
    863       0.414940     25539.     6.80301E-01     7.95989E-07     9.58761E-01
    862       0.414964     25537.     6.80136E-01     7.96339E-07     9.58815E-01
    861       0.414988     25535.     6.79969E-01     7.96688E-07     9.58870E-01
    860       0.415012     25532.     6.79802E-01     7.97037E-07     9.58925E-01
    859       0.415035     25530.     6.79635E-01     7.97385E-07     9.58980E-01
    858       0.415059     25528.     6.79466E-01     7.97733E-07     9.59035E-01
    857       0.415083     25525.     6.79297E-01     7.98082E-07     9.59089E-01
    856       0.415106     25523.     6.79127E-01     7.98429E-07     9.59144E-01
    855       0.415130     25521.     6.78956E-01     7.98777E-07     9.59199E-01
    854       0.415154     25518.     6.78785E-01     7.99124E-07     9.59254E-01
    853       0.415178     25516.     6.78613E-01     7.99471E-07     9.59309E-01
    852       0.415201     25514.     6.78440E-01     7.99818E-07     9.59364E-01
    851       0.415225     25511.     6.78266E-01     8.00165E-07     9.59418E-01
    850       0.415249     25509.     6.78092E-01     8.00511E-07     9.59473E-01
    849       0.415272     25507.     6.77917E-01     8.00857E-07     9.59528E-01
    848       0.415296     25504.     6.77741E-01     8.01203E-07     9.59583E-01
    847       0.415320     25502.     6.77565E-01     8.01549E-07     9.59638E-01
    846       0.415344     25500.     6.77388E-01     8.01894E-07     9.59693E-01
    845       0.415367     25498.     6.77210E-01     8.02239E-07     9.59747E-01
    844       0.415391     25495.     6.77031E-01     8.02584E-07     9.59802E-01
    843       0.415415     25493.     6.76852E-01     8.02929E-07     9.59857E-01
    842       0.415439     25491.     6.76671E-01     8.03273E-07     9.59912E-01
    841       0.415462     25488.     6.76490E-01     8.03617E-07     9.59967E-01
    840       0.415486     25486.     6.76309E-01     8.03961E-07     9.60022E-01
    839       0.415510     25484.     6.76126E-01     8.04305E-07     9.60076E-01
    838       0.415534     25481.     6.75943E-01     8.04648E-07     9.60131E-01
    837       0.415557     25479.     6.75760E-01     8.04991E-07     9.60186E-01
    836       0.415581     25477.     6.75575E-01     8.05334E-07     9.60241E-01
    835       0.415605     25475.     6.75390E-01     8.05677E-07     9.60296E-01
    834       0.415629     25472.     6.75204E-01     8.06019E-07     9.60351E-01
    833       0.415652     25470.     6.75017E-01     8.06362E-07     9.60406E-01
    832       0.415676     25468.     6.74829E-01     8.06703E-07     9.60461E-01
    831       0.415700     25465.     6.74641E-01     8.07045E-07     9.60515E-01
    830       0.415724     25463.     6.74452E-01     8.07387E-07     9.60570E-01
    829       0.415747     25461.     6.74262E-01     8.07728E-07     9.60625E-01
    828       0.415771     25459.     6.74071E-01     8.08069E-07     9.60680E-01
    827       0.415795     25456.     6.73880E-01     8.08409E-07     9.60735E-01
    826       0.415819     25454.     6.73688E-01     8.08750E-07     9.60790E-01
    825       0.415842     25452.     6.73495E-01     8.09090E-07     9.60845E-01
    824       0.415866     25449.     6.73302E-01     8.09430E-07     9.60900E-01
    823       0.415890     25447.     6.73108E-01     8.09770E-07     9.60955E-01
    822       0.415914     25445.     6.72913E-01     8.10109E-07     9.61010E-01
    821       0.415937     25443.     6.72717E-01     8.10449E-07     9.61064E-01
    820       0.415961     25440.     6.72520E-01     8.10788E-07     9.61119E-01
    819       0.415985     25438.     6.72323E-01     8.11126E-07     9.61174E-01
    818       0.416009     25436.     6.72125E-01     8.11465E-07     9.61229E-01
    817       0.416033     25434.     6.71926E-01     8.11803E-07     9.61284E-01
    816       0.416056     25431.     6.71727E-01     8.12141E-07     9.61339E-01
    815       0.416080     25429.     6.71526E-01     8.12479E-07     9.61394E-01
    814       0.416104     25427.     6.71325E-01     8.12816E-07     9.61449E-01
    813       0.416128     25425.     6.71124E-01     8.13154E-07     9.61504E-01
    812       0.416151     25422.     6.70921E-01     8.13491E-07     9.61559E-01
    811       0.416175     25420.     6.70718E-01     8.13828E-07     9.61614E-01
    810       0.416199     25418.     6.70514E-01     8.14164E-07     9.61669E-01
    809       0.416223     25416.     6.70309E-01     8.14500E-07     9.61724E-01
    808       0.416247     25413.     6.70103E-01     8.14836E-07     9.61779E-01
    807       0.416270     25411.     6.69897E-01     8.15172E-07     9.61834E-01
    806       0.416294     25409.     6.69690E-01     8.15508E-07     9.61889E-01
    805       0.416318     25407.     6.69482E-01     8.15843E-07     9.61944E-01
    804       0.416342     25404.     6.69273E-01     8.16178E-07     9.61999E-01
    803       0.416365     25402.     6.69064E-01     8.16513E-07     9.62054E-01
    802       0.416389     25400.     6.68853E-01     8.16848E-07     9.62108E-01
    801       0.416413     25398.     6.68642E-01     8.17182E-07     9.62163E-01
    800       0.416437     25395.     6.68431E-01     8.17516E-07     9.62218E-01
    799       0.416461     25393.     6.68218E-01     8.17850E-07     9.62273E-01
    798       0.416484     25391.     6.68005E-01     8.18183E-07     9.62328E-01
    797       0.416508     25389.     6.67791E-01     8.18517E-07     9.62383E-01
    796       0.416532     25387.     6.67576E-01     8.18850E-07     9.62438E-01
    795       0.416556     25384.     6.67360E-01     8.19183E-07     9.62493E-01
    794       0.416580     25382.     6.67144E-01     8.19515E-07     9.62548E-01
    793       0.416603     25380.     6.66927E-01     8.19848E-07     9.62603E-01
    792       0.416627     25378.     6.66709E-01     8.20180E-07     9.62658E-01
    791       0.416651     25375.     6.66490E-01     8.20512E-07     9.62713E-01
    790       0.416675     25373.     6.66271E-01     8.20843E-07     9.62768E-01
    789       0.416699     25371.     6.66050E-01     8.21175E-07     9.62823E-01
    788       0.416723     25369.     6.65829E-01     8.21506E-07     9.62878E-01
    787       0.416746     25367.     6.65608E-01     8.21837E-07     9.62934E-01
    786       0.416770     25364.     6.65385E-01     8.22168E-07     9.62989E-01
    785       0.416794     25362.     6.65162E-01     8.22498E-07     9.63044E-01
    784       0.416818     25360.     6.64937E-01     8.22828E-07     9.63099E-01
    783       0.416842     25358.     6.64712E-01     8.23158E-07     9.63154E-01
    782       0.416865     25356.     6.64487E-01     8.23488E-07     9.63209E-01
    781       0.416889     25353.     6.64260E-01     8.23817E-07     9.63264E-01
    780       0.416913     25351.     6.64033E-01     8.24146E-07     9.63319E-01
    779       0.416937     25349.     6.63805E-01     8.24475E-07     9.63374E-01
    778       0.416961     25347.     6.63576E-01     8.24804E-07     9.63429E-01
    777       0.416985     25345.     6.63346E-01     8.25132E-07     9.63484E-01
    776       0.417008     25342.     6.63116E-01     8.25461E-07     9.63539E-01
    775       0.417032     25340.     6.62884E-01     8.25789E-07     9.63594E-01
    774       0.417056     25338.     6.62652E-01     8.26116E-07     9.63649E-01
    773       0.417080     25336.     6.62420E-01     8.26444E-07     9.63704E-01
    772       0.417104     25334.     6.62186E-01     8.26771E-07     9.63759E-01
    771       0.417128     25332.     6.61951E-01     8.27098E-07     9.63814E-01
    770       0.417151     25329.     6.61716E-01     8.27425E-07     9.63869E-01
    769       0.417175     25327.     6.61480E-01     8.27751E-07     9.63924E-01
    768       0.417199     25325.     6.61243E-01     8.28077E-07     9.63980E-01
    767       0.417223     25323.     6.61006E-01     8.28403E-07     9.64035E-01
    766       0.417247     25321.     6.60767E-01     8.28729E-07     9.64090E-01
    765       0.417271     25319.     6.60528E-01     8.29055E-07     9.64145E-01
    764       0.417294     25316.     6.60288E-01     8.29380E-07     9.64200E-01
    763       0.417318     25314.     6.60047E-01     8.29705E-07     9.64255E-01
    762       0.417342     25312.     6.59805E-01     8.30030E-07     9.64310E-01
    761       0.417366     25310.     6.59563E-01     8.30354E-07     9.64365E-01
    760       0.417390     25308.     6.59320E-01     8.30678E-07     9.64420E-01
    759       0.417414     25306.     6.59075E-01     8.31002E-07     9.64475E-01
    758       0.417438     25303.     6.58831E-01     8.31326E-07     9.64531E-01
    757       0.417461     25301.     6.58585E-01     8.31650E-07     9.64586E-01
    756       0.417485     25299.     6.58338E-01     8.31973E-07     9.64641E-01
    755       0.417509     25297.     6.58091E-01     8.32296E-07     9.64696E-01
    754       0.417533     25295.     6.57843E-01     8.32619E-07     9.64751E-01
    753       0.417557     25293.     6.57594E-01     8.32941E-07     9.64806E-01
    752       0.417581     25291.     6.57344E-01     8.33264E-07     9.64861E-01
    751       0.417605     25288.     6.57093E-01     8.33586E-07     9.64916E-01
    750       0.417628     25286.     6.56842E-01     8.33907E-07     9.64972E-01
    749       0.417652     25284.     6.56590E-01     8.34229E-07     9.65027E-01
    748       0.417676     25282.     6.56337E-01     8.34550E-07     9.65082E-01
    747       0.417700     25280.     6.56083E-01     8.34871E-07     9.65137E-01
    746       0.417724     25278.     6.55828E-01     8.35192E-07     9.65192E-01
    745       0.417748     25276.     6.55572E-01     8.35513E-07     9.65247E-01
    744       0.417772     25273.     6.55316E-01     8.35833E-07     9.65302E-01
    743       0.417795     25271.     6.55059E-01     8.36153E-07     9.65358E-01
    742       0.417819     25269.     6.54801E-01     8.36473E-07     9.65413E-01
    741       0.417843     25267.     6.54542E-01     8.36792E-07     9.65468E-01
    740       0.417867     25265.     6.54282E-01     8.37112E-07     9.65523E-01
    739       0.417891     25263.     6.54022E-01     8.37431E-07     9.65578E-01
    738       0.417915     25261.     6.53760E-01     8.37750E-07     9.65633E-01
    737       0.417939     25259.     6.53498E-01     8.38068E-07     9.65689E-01
    736       0.417963     25256.     6.53235E-01     8.38387E-07     9.65744E-01
    735       0.417987     25254.     6.52971E-01     8.38705E-07     9.65799E-01
    734       0.418010     25252.     6.52706E-01     8.39022E-07     9.65854E-01
    733       0.418034     25250.     6.52441E-01     8.39340E-07     9.65909E-01
    732       0.418058     25248.     6.52175E-01     8.39657E-07     9.65965E-01
    731       0.418082     25246.     6.51907E-01     8.39974E-07     9.66020E-01
    730       0.418106     25244.     6.51639E-01     8.40291E-07     9.66075E-01
    729       0.418130     25242.     6.51370E-01     8.40608E-07     9.66130E-01
    728       0.418154     25240.     6.51101E-01     8.40924E-07     9.66185E-01
    727       0.418178     25237.     6.50830E-01     8.41240E-07     9.66241E-01
    726       0.418202     25235.     6.50558E-01     8.41556E-07     9.66296E-01
    725       0.418225     25233.     6.50286E-01     8.41872E-07     9.66351E-01
    724       0.418249     25231.     6.50013E-01     8.42187E-07     9.66406E-01
    723       0.418273     25229.     6.49739E-01     8.42502E-07     9.66462E-01
    722       0.418297     25227.     6.49464E-01     8.42817E-07     9.66517E-01
    721       0.418321     25225.     6.49188E-01     8.43132E-07     9.66572E-01
    720       0.418345     25223.     6.48912E-01     8.43446E-07     9.66627E-01
    719       0.418369     25221.     6.48634E-01     8.43760E-07     9.66682E-01
    718       0.418393     25219.     6.48356E-01     8.44074E-07     9.66738E-01
    717       0.418417     25216.     6.48077E-01     8.44387E-07     9.66793E-01
    716       0.418441     25214.     6.47797E-01     8.44701E-07     9.66848E-01
    715       0.418464     25212.     6.47516E-01     8.45014E-07     9.66903E-01
    714       0.418488     25210.     6.47234E-01     8.45327E-07     9.66959E-01
    713       0.418512     25208.     6.46951E-01     8.45639E-07     9.67014E-01
    712       0.418536     25206.     6.46668E-01     8.45952E-07     9.67069E-01
    711       0.418560     25204.     6.46383E-01     8.46264E-07     9.67124E-01
    710       0.418584     25202.     6.46098E-01     8.46575E-07     9.67180E-01
    709       0.418608     25200.     6.45812E-01     8.46887E-07     9.67235E-01
    708       0.418632     25198.     6.45525E-01     8.47198E-07     9.67290E-01
    707       0.418656     25196.     6.45237E-01     8.47509E-07     9.67346E-01
    706       0.418680     25194.     6.44949E-01     8.47820E-07     9.67401E-01
    705       0.418704     25192.     6.44659E-01     8.48131E-07     9.67456E-01
    704       0.418728     25189.     6.44368E-01     8.48441E-07     9.67511E-01
    703       0.418752     25187.     6.44077E-01     8.48751E-07     9.67567E-01
    702       0.418775     25185.     6.43785E-01     8.49061E-07     9.67622E-01
    701       0.418799     25183.     6.43492E-01     8.49371E-07     9.67677E-01
    700       0.418823     25181.     6.43198E-01     8.49680E-07     9.67733E-01
    699       0.418847     25179.     6.42903E-01     8.49989E-07     9.67788E-01
    698       0.418871     25177.     6.42607E-01     8.50298E-07     9.67843E-01
    697       0.418895     25175.     6.42310E-01     8.50606E-07     9.67898E-01
    696       0.418919     25173.     6.42013E-01     8.50915E-07     9.67954E-01
    695       0.418943     25171.     6.41714E-01     8.51223E-07     9.68009E-01
    694       0.418967     25169.     6.41415E-01     8.51531E-07     9.68064E-01
    693       0.418991     25167.     6.41114E-01     8.51838E-07     9.68120E-01
    692       0.419015     25165.     6.40813E-01     8.52145E-07     9.68175E-01
    691       0.419039     25163.     6.40511E-01     8.52452E-07     9.68230E-01
    690       0.419063     25161.     6.40208E-01     8.52759E-07     9.68286E-01
    689       0.419087     25159.     6.39904E-01     8.53066E-07     9.68341E-01
    688       0.419111     25157.     6.39600E-01     8.53372E-07     9.68396E-01
    687       0.419135     25154.     6.39294E-01     8.53678E-07     9.68452E-01
    686       0.419159     25152.     6.38987E-01     8.53984E-07     9.68507E-01
    685       0.419182     25150.     6.38680E-01     8.54289E-07     9.68562E-01
    684       0.419206     25148.     6.38372E-01     8.54595E-07     9.68618E-01
    683       0.419230     25146.     6.38062E-01     8.54900E-07     9.68673E-01
    682       0.419254     25144.     6.37752E-01     8.55204E-07     9.68728E-01
    681       0.419278     25142.     6.37441E-01     8.55509E-07     9.68784E-01
    680       0.419302     25140.     6.37129E-01     8.55813E-07     9.68839E-01
    679       0.419326     25138.     6.36816E-01     8.56117E-07     9.68895E-01
    678       0.419350     25136.     6.36502E-01     8.56421E-07     9.68950E-01
    677       0.419374     25134.     6.36187E-01     8.56724E-07     9.69005E-01
    676       0.419398     25132.     6.35871E-01     8.57028E-07     9.69061E-01
    675       0.419422     25130.     6.35555E-01     8.57331E-07     9.69116E-01
    674       0.419446     25128.     6.35237E-01     8.57633E-07     9.69171E-01
    673       0.419470     25126.     6.34919E-01     8.57936E-07     9.69227E-01
    672       0.419494     25124.     6.34599E-01     8.58238E-07     9.69282E-01
    671       0.419518     25122.     6.34279E-01     8.58540E-07     9.69338E-01
    670       0.419542     25120.     6.33958E-01     8.58842E-07     9.69393E-01
    669       0.419566     25118.     6.33635E-01     8.59143E-07     9.69448E-01
    668       0.419590     25116.     6.33312E-01     8.59444E-07     9.69504E-01
    667       0.419614     25114.     6.32988E-01     8.59745E-07     9.69559E-01
    666       0.419638     25112.     6.32663E-01     8.60046E-07     9.69615E-01
    665       0.419662     25110.     6.32337E-01     8.60346E-07     9.69670E-01
    664       0.419686     25108.     6.32010E-01     8.60646E-07     9.69725E-01
    663       0.419710     25106.     6.31682E-01     8.60946E-07     9.69781E-01
    662       0.419734     25104.     6.31353E-01     8.61246E-07     9.69836E-01
    661       0.419758     25102.     6.31024E-01     8.61545E-07     9.69892E-01
    660       0.419782     25100.     6.30693E-01     8.61844E-07     9.69947E-01
    659       0.419806     25098.     6.30361E-01     8.62143E-07     9.70002E-01
    658       0.419830     25096.     6.30029E-01     8.62442E-07     9.70058E-01
    657       0.419854     25094.     6.29695E-01     8.62740E-07     9.70113E-01
    656       0.419878     25092.     6.29361E-01     8.63038E-07     9.70169E-01
    655       0.419902     25090.     6.29025E-01     8.63336E-07     9.70224E-01
    654       0.419926     25088.     6.28689E-01     8.63634E-07     9.70280E-01
    653       0.419950     25086.     6.28351E-01     8.63931E-07     9.70335E-01
    652       0.419974     25084.     6.28013E-01     8.64228E-07     9.70391E-01
    651       0.419998     25082.     6.27673E-01     8.64525E-07     9.70446E-01
    650       0.420022     25080.     6.27333E-01     8.64821E-07     9.70501E-01
    649       0.420046     25078.     6.26992E-01     8.65118E-07     9.70557E-01
    648       0.420070     25076.     6.26650E-01     8.65414E-07     9.70612E-01
    647       0.420094     25074.     6.26306E-01     8.65709E-07     9.70668E-01
    646       0.420118     25072.     6.25962E-01     8.66005E-07     9.70723E-01
    645       0.420142     25070.     6.25617E-01     8.66300E-07     9.70779E-01
    644       0.420166     25068.     6.25271E-01     8.66595E-07     9.70834E-01
    643       0.420190     25066.     6.24924E-01     8.66890E-07     9.70890E-01
    642       0.420214     25064.     6.24576E-01     8.67184E-07     9.70945E-01
    641       0.420238     25062.     6.24226E-01     8.67478E-07     9.71001E-01
    640       0.420262     25060.     6.23876E-01     8.67772E-07     9.71056E-01
    639       0.420286     25058.     6.23525E-01     8.68066E-07     9.71112E-01
    638       0.420310     25056.     6.23173E-01     8.68359E-07     9.71167E-01
    637       0.420334     25054.     6.22820E-01     8.68653E-07     9.71223E-01
    636       0.420358     25052.     6.22466E-01     8.68945E-07     9.71278E-01
    635       0.420382     25050.     6.22111E-01     8.69238E-07     9.71334E-01
    634       0.420406     25048.     6.21755E-01     8.69530E-07     9.71389E-01
    633       0.420430     25046.     6.21398E-01     8.69823E-07     9.71445E-01
    632       0.420454     25044.     6.21040E-01     8.70114E-07     9.71500E-01
    631       0.420478     25042.     6.20681E-01     8.70406E-07     9.71556E-01
    630       0.420502     25040.     6.20321E-01     8.70697E-07     9.71611E-01
    629       0.420526     25038.     6.19959E-01     8.70988E-07     9.71667E-01
    628       0.420550     25036.     6.19597E-01     8.71279E-07     9.71722E-01
    627       0.420574     25034.     6.19234E-01     8.71570E-07     9.71778E-01
    626       0.420598     25032.     6.18870E-01     8.71860E-07     9.71833E-01
    625       0.420622     25031.     6.18505E-01     8.72150E-07     9.71889E-01
    624       0.420646     25029.     6.18139E-01     8.72440E-07     9.71944E-01
    623       0.420670     25027.     6.17771E-01     8.72729E-07     9.72000E-01
    622       0.420694     25025.     6.17403E-01     8.73018E-07     9.72056E-01
    621       0.420718     25023.     6.17034E-01     8.73307E-07     9.72111E-01
    620       0.420742     25021.     6.16664E-01     8.73596E-07     9.72167E-01
    619       0.420766     25019.     6.16292E-01     8.73884E-07     9.72222E-01
    618       0.420790     25017.     6.15920E-01     8.74172E-07     9.72278E-01
    617       0.420814     25015.     6.15547E-01     8.74460E-07     9.72333E-01
    616       0.420839     25013.     6.15172E-01     8.74748E-07     9.72389E-01
    615       0.420863     25011.     6.14797E-01     8.75035E-07     9.72444E-01
    614       0.420887     25009.     6.14420E-01     8.75322E-07     9.72500E-01
    613       0.420911     25007.     6.14043E-01     8.75609E-07     9.72556E-01
    612       0.420935     25005.     6.13664E-01     8.75895E-07     9.72611E-01
    611       0.420959     25003.     6.13284E-01     8.76182E-07     9.72667E-01
    610       0.420983     25001.     6.12904E-01     8.76468E-07     9.72722E-01
    609       0.421007     24999.     6.12522E-01     8.76753E-07     9.72778E-01
    608       0.421031     24997.     6.12139E-01     8.77039E-07     9.72833E-01
    607       0.421055     24996.     6.11755E-01     8.77324E-07     9.72889E-01
    606       0.421079     24994.     6.11370E-01     8.77609E-07     9.72945E-01
    605       0.421103     24992.     6.10984E-01     8.77894E-07     9.73000E-01
    604       0.421127     24990.     6.10597E-01     8.78178E-07     9.73056E-01
    603       0.421151     24988.     6.10209E-01     8.78462E-07     9.73111E-01
    602       0.421175     24986.     6.09820E-01     8.78746E-07     9.73167E-01
    601       0.421199     24984.     6.09430E-01     8.79030E-07     9.73223E-01
    600       0.421223     24982.     6.09038E-01     8.79313E-07     9.73278E-01
    599       0.421248     24980.     6.08646E-01     8.79596E-07     9.73334E-01
    598       0.421272     24978.     6.08252E-01     8.79879E-07     9.73390E-01
    597       0.421296     24976.     6.07858E-01     8.80161E-07     9.73445E-01
    596       0.421320     24974.     6.07462E-01     8.80443E-07     9.73501E-01
    595       0.421344     24972.     6.07065E-01     8.80725E-07     9.73556E-01
    594       0.421368     24970.     6.06667E-01     8.81007E-07     9.73612E-01
    593       0.421392     24969.     6.06268E-01     8.81288E-07     9.73668E-01
    592       0.421416     24967.     6.05868E-01     8.81570E-07     9.73723E-01
    591       0.421440     24965.     6.05467E-01     8.81850E-07     9.73779E-01
    590       0.421464     24963.     6.05065E-01     8.82131E-07     9.73835E-01
    589       0.421488     24961.     6.04661E-01     8.82411E-07     9.73890E-01
    588       0.421512     24959.     6.04257E-01     8.82691E-07     9.73946E-01
    587       0.421536     24957.     6.03851E-01     8.82971E-07     9.74002E-01
    586       0.421561     24955.     6.03445E-01     8.83251E-07     9.74057E-01
    585       0.421585     24953.     6.03037E-01     8.83530E-07     9.74113E-01
    584       0.421609     24951.     6.02628E-01     8.83809E-07     9.74169E-01
    583       0.421633     24949.     6.02218E-01     8.84088E-07     9.74224E-01
    582       0.421657     24948.     6.01807E-01     8.84366E-07     9.74280E-01
    581       0.421681     24946.     6.01394E-01     8.84644E-07     9.74336E-01
    580       0.421705     24944.     6.00981E-01     8.84922E-07     9.74391E-01
    579       0.421729     24942.     6.00566E-01     8.85199E-07     9.74447E-01
    578       0.421753     24940.     6.00151E-01     8.85477E-07     9.74503E-01
    577       0.421777     24938.     5.99734E-01     8.85754E-07     9.74558E-01
    576       0.421802     24936.     5.99316E-01     8.86031E-07     9.74614E-01
    575       0.421826     24934.     5.98897E-01     8.86307E-07     9.74670E-01
    574       0.421850     24932.     5.98477E-01     8.86583E-07     9.74725E-01
    573       0.421874     24931.     5.98055E-01     8.86859E-07     9.74781E-01
    572       0.421898     24929.     5.97633E-01     8.87135E-07     9.74837E-01
    571       0.421922     24927.     5.97209E-01     8.87410E-07     9.74893E-01
    570       0.421946     24925.     5.96784E-01     8.87685E-07     9.74948E-01
    569       0.421970     24923.     5.96358E-01     8.87960E-07     9.75004E-01
    568       0.421994     24921.     5.95931E-01     8.88235E-07     9.75060E-01
    567       0.422019     24919.     5.95502E-01     8.88509E-07     9.75115E-01
    566       0.422043     24917.     5.95073E-01     8.88783E-07     9.75171E-01
    565       0.422067     24915.     5.94642E-01     8.89057E-07     9.75227E-01
    564       0.422091     24914.     5.94210E-01     8.89330E-07     9.75283E-01
    563       0.422115     24912.     5.93777E-01     8.89603E-07     9.75338E-01
    562       0.422139     24910.     5.93343E-01     8.89876E-07     9.75394E-01
    561       0.422163     24908.     5.92908E-01     8.90149E-07     9.75450E-01
    560       0.422187     24906.     5.92471E-01     8.90421E-07     9.75505E-01
    559       0.422211     24904.     5.92033E-01     8.90693E-07     9.75561E-01
    558       0.422236     24902.     5.91594E-01     8.90965E-07     9.75617E-01
    557       0.422260     24900.     5.91154E-01     8.91236E-07     9.75673E-01
    556       0.422284     24899.     5.90713E-01     8.91507E-07     9.75728E-01
    555       0.422308     24897.     5.90270E-01     8.91778E-07     9.75784E-01
    554       0.422332     24895.     5.89827E-01     8.92049E-07     9.75840E-01
    553       0.422356     24893.     5.89382E-01     8.92319E-07     9.75896E-01
    552       0.422380     24891.     5.88935E-01     8.92589E-07     9.75952E-01
    551       0.422405     24889.     5.88488E-01     8.92859E-07     9.76007E-01
