  0                          1                         2                        3                          4                         5
  r [pc]                     d [amu/cm3]               u [km/s]                 P [dynes/cm2]              f                         tS [yr]
  6.50082332971196972E-003   15719.200660518269        63.565957461228841       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  6.60083599632292281E-003   15719.200660518269        64.543895268324661       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  6.70084866293387763E-003   15719.200660518269        65.521833075420503       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  6.80086132954482985E-003   15719.200660518269        66.499770882516330       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  6.90087399615578467E-003   15719.200660518269        67.477708689612172       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.00088666276673776E-003   15719.200660518269        68.455646496707985       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.10089932937768998E-003   15719.200660518269        69.433584303803812       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.20091199598864307E-003   15719.200660518269        70.411522110899639       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.30092466259959789E-003   15719.200660518269        71.389459917995467       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.40093732921055097E-003   15719.200660518269        72.367397725091294       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.50094999582150493E-003   15719.200660518269        73.345335532187136       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.60096266243245802E-003   15719.200660518269        74.323273339282963       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.70097532904341110E-003   15719.200660518269        75.301211146378790       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.80098799565436506E-003   15719.200660518269        76.279148953474632       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  7.90100066226531728E-003   15719.200660518269        77.257086760570431       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.00101332887627123E-003   15719.200660518269        78.235024567666258       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.10102599548722345E-003   15719.200660518269        79.212962374762085       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.20103866209817740E-003   15719.200660518269        80.190900181857927       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.30105132870913136E-003   15719.200660518269        81.168837988953754       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.40106399532008531E-003   15719.200660518269        82.146775796049596       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.50107666193103753E-003   15719.200660518269        83.124713603145423       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.60108932854199149E-003   15719.200660518269        84.102651410241236       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.70110199515294370E-003   15719.200660518269        85.080589217337064       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.80111466176389939E-003   15719.200660518269        86.058527024432891       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  8.90112732837485161E-003   15719.200660518269        87.036464831528718       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.00113999498580383E-003   15719.200660518269        88.014402638624546       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.10115266159675952E-003   15719.200660518269        88.992340445720387       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.20116532820771174E-003   15719.200660518269        89.970278252816215       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.30117799481866570E-003   15719.200660518269        90.948216059912042       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.40119066142961965E-003   15719.200660518269        91.926153867007869       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.50120332804057360E-003   15719.200660518269        92.904091674103711       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.60121599465152582E-003   15719.200660518269        93.882029481199538       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.70122866126247978E-003   15719.200660518269        94.859967288295366       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.80124132787343026E-003   15719.200660518269        95.837905095391164       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  9.90125399448438595E-003   15719.200660518269        96.815842902487006       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.00012666610953382E-002   15719.200660518269        97.793780709582833       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.01012793277062921E-002   15719.200660518269        98.771718516678661       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.02012919943172461E-002   15719.200660518269        99.749656323774488       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.03013046609282000E-002   15719.200660518269        100.72759413087033       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.04013173275391523E-002   15719.200660518269        101.70553193796616       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.05013299941501062E-002   15719.200660518269        102.68346974506198       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.06013426607610602E-002   15719.200660518269        103.66140755215780       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.07013553273720124E-002   15719.200660518269        104.63934535925362       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.08013679939829663E-002   15719.200660518269        105.61728316634947       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.09013806605939203E-002   15719.200660518269        106.59522097344529       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.10013933272048742E-002   15719.200660518269        107.57315878054114       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.11014059938158265E-002   15719.200660518269        108.55109658763696       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.12014186604267787E-002   15719.200660518269        109.52903439473278       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.13014313270377326E-002   15719.200660518269        110.50697220182860       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.14014439936486866E-002   15719.200660518269        111.48491000892443       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.15014566602596388E-002   15719.200660518269        112.46284781602024       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.16014693268705928E-002   15719.200660518269        113.44078562311608       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.17014819934815450E-002   15719.200660518269        114.41872343021190       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.18014946600924989E-002   15719.200660518269        115.39666123730774       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.19015073267034529E-002   15719.200660518269        116.37459904440358       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.20015199933144086E-002   15719.200660518269        117.35253685149941       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.21015326599253591E-002   15719.200660518269        118.33047465859522       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.22015453265363130E-002   15719.200660518269        119.30841246569106       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.23015579931472687E-002   15719.200660518269        120.28635027278690       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.24015706597582192E-002   15719.200660518269        121.26428807988272       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.25015833263691731E-002   15719.200660518269        122.24222588697855       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.26015959929801288E-002   15719.200660518269        123.22016369407437       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.27016086595910793E-002   15719.200660518269        124.19810150117020       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.28016213262020333E-002   15719.200660518269        125.17603930826603       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.29016339928129855E-002   15719.200660518269        126.15397711536184       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.30016466594239394E-002   15719.200660518269        127.13191492245768       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.31016593260348934E-002   15719.200660518269        128.10985272955352       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.32016719926458456E-002   15719.200660518269        129.08779053664932       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.33016846592567996E-002   15719.200660518269        130.06572834374518       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.34016973258677553E-002   15719.200660518269        131.04366615084101       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.35017099924787092E-002   15719.200660518269        132.02160395793683       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.36017226590896597E-002   15719.200660518269        132.99954176503266       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.37017353257006154E-002   15719.200660518269        133.97747957212849       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.38017479923115693E-002   15719.200660518269        134.95541737922434       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.39017606589225198E-002   15719.200660518269        135.93335518632011       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.40017733255334755E-002   15719.200660518269        136.91129299341597       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.41017859921444295E-002   15719.200660518269        137.88923080051180       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.42017986587553800E-002   15719.200660518269        138.86716860760762       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.43018113253663356E-002   15719.200660518269        139.84510641470345       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.44018239919772861E-002   15719.200660518269        140.82304422179928       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.45018366585882418E-002   15719.200660518269        141.80098202889511       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.46018493251991958E-002   15719.200660518269        142.77891983599093       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.47018619918101463E-002   15719.200660518269        143.75685764308676       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.48018746584211019E-002   15719.200660518269        144.73479545018259       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.49018873250320559E-002   15719.200660518269        145.71273325727844       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.50018999916430099E-002   15719.200660518269        146.69067106437427       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.51019126582539621E-002   15719.200660518269        147.66860887147010       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.52019253248649160E-002   15719.200660518269        148.64654667856593       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.53019379914758700E-002   15719.200660518269        149.62448448566175       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.54019506580868222E-002   15719.200660518269        150.60242229275758       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.55019633246977762E-002   15719.200660518269        151.58036009985341       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.56019759913087301E-002   15719.200660518269        152.55829790694926       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.57019886579196806E-002   15719.200660518269        153.53623571404503       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.58020013245306346E-002   15719.200660518269        154.51417352114086       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.59020139911415885E-002   15719.200660518269        155.49211132823669       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.60020266577525425E-002   15719.200660518269        156.47004913533252       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.61020393243634964E-002   15719.200660518269        157.44798694242837       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.62020519909744469E-002   15719.200660518269        158.42592474952417       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.63020646575854009E-002   15719.200660518269        159.40386255662003       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.64020773241963548E-002   15719.200660518269        160.38180036371585       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.65020899908073088E-002   15719.200660518269        161.35973817081168       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.66021026574182627E-002   15719.200660518269        162.33767597790751       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.67021153240292167E-002   15719.200660518269        163.31561378500334       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.68021279906401706E-002   15719.200660518269        164.29355159209919       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.69021406572511211E-002   15719.200660518269        165.27148939919499       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.70021533238620751E-002   15719.200660518269        166.24942720629085       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.71021659904730325E-002   15719.200660518269        167.22736501338667       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.72021786570839830E-002   15719.200660518269        168.20530282048247       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.73021913236949335E-002   15719.200660518269        169.18324062757830       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.74022039903058874E-002   15719.200660518269        170.16117843467413       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.75022166569168414E-002   15719.200660518269        171.13911624176998       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.76022293235277988E-002   15719.200660518269        172.11705404886578       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.77022419901387493E-002   15719.200660518269        173.09499185596161       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.78022546567497032E-002   15719.200660518269        174.07292966305744       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.79022673233606607E-002   15719.200660518269        175.05086747015329       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.80022799899716077E-002   15719.200660518269        176.02880527724909       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.81022926565825616E-002   15719.200660518269        177.00674308434489       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.82023053231935190E-002   15719.200660518269        177.98468089144077       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.83023179898044695E-002   15719.200660518269        178.96261869853657       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.84023306564154235E-002   15719.200660518269        179.94055650563243       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.85023433230263740E-002   15719.200660518269        180.91849431272823       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.86023559896373314E-002   15719.200660518269        181.89643211982408       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.87023686562482853E-002   15719.200660518269        182.87436992691991       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.88023813228592393E-002   15719.200660518269        183.85230773401574       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.89023939894701898E-002   15719.200660518269        184.83024554111157       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.90024066560811472E-002   15719.200660518269        185.80818334820742       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.91024193226920977E-002   15719.200660518269        186.78612115530325       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.92024319893030516E-002   15719.200660518269        187.76405896239908       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.93024446559140056E-002   15719.200660518269        188.74199676949488       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.94024573225249596E-002   15719.200660518269        189.71993457659073       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.95024699891359100E-002   15719.200660518269        190.69787238368650       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.96024826557468605E-002   15719.200660518269        191.67581019078233       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.97024953223578179E-002   15719.200660518269        192.65374799787818       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.98025079889687719E-002   15719.200660518269        193.63168580497401       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  1.99025206555797259E-002   15719.200660518269        194.60962361206984       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.00025333221906763E-002   15719.200660518269        195.58756141916567       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.01025459888016338E-002   15719.200660518269        196.56549922626152       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.02025586554125842E-002   15719.200660518269        197.54343703335732       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.03025713220235382E-002   15719.200660518269        198.52137484045318       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.04025839886344922E-002   15719.200660518269        199.49931264754898       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.05025966552454461E-002   15719.200660518269        200.47725045464483       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.06026093218564001E-002   15719.200660518269        201.45518826174066       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.07026219884673540E-002   15719.200660518269        202.43312606883649       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.08026346550783045E-002   15719.200660518269        203.41106387593231       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.09026473216892585E-002   15719.200660518269        204.38900168302814       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.10026599883002124E-002   15719.200660518269        205.36693949012397       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.11026726549111629E-002   15719.200660518269        206.34487729721977       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.12026853215221203E-002   15719.200660518269        207.32281510431559       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.13026979881330708E-002   15719.200660518269        208.30075291141142       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.14027106547440248E-002   15719.200660518269        209.27869071850725       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.15027233213549787E-002   15719.200660518269        210.25662852560308       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.16027359879659327E-002   15719.200660518269        211.23456633269893       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.17027486545768866E-002   15719.200660518269        212.21250413979476       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.18027613211878406E-002   15719.200660518269        213.19044194689059       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.19027739877987911E-002   15719.200660518269        214.16837975398641       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.20027866544097485E-002   15719.200660518269        215.14631756108227       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.21027993210206990E-002   15719.200660518269        216.12425536817804       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.22028119876316529E-002   15719.200660518269        217.10219317527392       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.23028246542426069E-002   15719.200660518269        218.08013098236972       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.24028373208535574E-002   15719.200660518269        219.05806878946555       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.25028499874645113E-002   15719.200660518269        220.03600659656138       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.26028626540754653E-002   15719.200660518269        221.01394440365721       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.27028753206864192E-002   15719.200660518269        221.99188221075306       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.28028879872973732E-002   15719.200660518269        222.96982001784886       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.29029006539083271E-002   15719.200660518269        223.94775782494472       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
  2.30029133205192776E-002   15719.200660518269        224.92569563204049       3.50123515644960671E-008   1.0000000000000000        0.0000000000000000     
