
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
  1485       0.255674     16141.     5.42831E+00     2.21179E-06     9.49872E-01
  1484       0.255688     16139.     5.42789E+00     2.21296E-06     9.49927E-01
  1483       0.255703     16137.     5.42746E+00     2.21414E-06     9.49981E-01
  1482       0.255718     16136.     5.42703E+00     2.21531E-06     9.50035E-01
  1481       0.255732     16134.     5.42659E+00     2.21648E-06     9.50089E-01
  1480       0.255747     16132.     5.42615E+00     2.21765E-06     9.50144E-01
  1479       0.255761     16131.     5.42570E+00     2.21882E-06     9.50198E-01
  1478       0.255776     16129.     5.42525E+00     2.21999E-06     9.50252E-01
  1477       0.255791     16127.     5.42479E+00     2.22116E-06     9.50307E-01
  1476       0.255805     16125.     5.42433E+00     2.22233E-06     9.50361E-01
  1475       0.255820     16124.     5.42386E+00     2.22350E-06     9.50415E-01
  1474       0.255835     16122.     5.42339E+00     2.22467E-06     9.50470E-01
  1473       0.255849     16120.     5.42291E+00     2.22583E-06     9.50524E-01
  1472       0.255864     16119.     5.42243E+00     2.22700E-06     9.50578E-01
  1471       0.255878     16117.     5.42194E+00     2.22816E-06     9.50633E-01
  1470       0.255893     16115.     5.42144E+00     2.22932E-06     9.50687E-01
  1469       0.255908     16114.     5.42095E+00     2.23049E-06     9.50741E-01
  1468       0.255922     16112.     5.42044E+00     2.23165E-06     9.50796E-01
  1467       0.255937     16110.     5.41993E+00     2.23281E-06     9.50850E-01
  1466       0.255951     16109.     5.41942E+00     2.23397E-06     9.50904E-01
  1465       0.255966     16107.     5.41890E+00     2.23513E-06     9.50959E-01
  1464       0.255981     16105.     5.41837E+00     2.23629E-06     9.51013E-01
  1463       0.255995     16104.     5.41784E+00     2.23745E-06     9.51067E-01
  1462       0.256010     16102.     5.41731E+00     2.23860E-06     9.51122E-01
  1461       0.256025     16100.     5.41677E+00     2.23976E-06     9.51176E-01
  1460       0.256039     16099.     5.41622E+00     2.24092E-06     9.51230E-01
  1459       0.256054     16097.     5.41567E+00     2.24207E-06     9.51285E-01
  1458       0.256069     16095.     5.41512E+00     2.24322E-06     9.51339E-01
  1457       0.256083     16094.     5.41456E+00     2.24438E-06     9.51393E-01
  1456       0.256098     16092.     5.41399E+00     2.24553E-06     9.51448E-01
  1455       0.256112     16090.     5.41342E+00     2.24668E-06     9.51502E-01
  1454       0.256127     16089.     5.41284E+00     2.24783E-06     9.51556E-01
  1453       0.256142     16087.     5.41226E+00     2.24898E-06     9.51611E-01
  1452       0.256156     16086.     5.41167E+00     2.25013E-06     9.51665E-01
  1451       0.256171     16084.     5.41108E+00     2.25128E-06     9.51720E-01
  1450       0.256186     16082.     5.41048E+00     2.25243E-06     9.51774E-01
  1449       0.256200     16081.     5.40988E+00     2.25357E-06     9.51828E-01
  1448       0.256215     16079.     5.40927E+00     2.25472E-06     9.51883E-01
  1447       0.256230     16077.     5.40866E+00     2.25586E-06     9.51937E-01
  1446       0.256244     16076.     5.40804E+00     2.25701E-06     9.51992E-01
  1445       0.256259     16074.     5.40742E+00     2.25815E-06     9.52046E-01
  1444       0.256273     16072.     5.40679E+00     2.25930E-06     9.52100E-01
  1443       0.256288     16071.     5.40616E+00     2.26044E-06     9.52155E-01
  1442       0.256303     16069.     5.40552E+00     2.26158E-06     9.52209E-01
  1441       0.256317     16068.     5.40488E+00     2.26272E-06     9.52264E-01
  1440       0.256332     16066.     5.40423E+00     2.26386E-06     9.52318E-01
  1439       0.256347     16064.     5.40357E+00     2.26500E-06     9.52372E-01
  1438       0.256361     16063.     5.40292E+00     2.26614E-06     9.52427E-01
  1437       0.256376     16061.     5.40225E+00     2.26727E-06     9.52481E-01
  1436       0.256391     16059.     5.40158E+00     2.26841E-06     9.52536E-01
  1435       0.256405     16058.     5.40091E+00     2.26955E-06     9.52590E-01
  1434       0.256420     16056.     5.40023E+00     2.27068E-06     9.52645E-01
  1433       0.256435     16055.     5.39954E+00     2.27182E-06     9.52699E-01
  1432       0.256449     16053.     5.39885E+00     2.27295E-06     9.52753E-01
  1431       0.256464     16051.     5.39815E+00     2.27408E-06     9.52808E-01
  1430       0.256479     16050.     5.39745E+00     2.27521E-06     9.52862E-01
  1429       0.256493     16048.     5.39675E+00     2.27634E-06     9.52917E-01
  1428       0.256508     16046.     5.39604E+00     2.27748E-06     9.52971E-01
  1427       0.256523     16045.     5.39532E+00     2.27860E-06     9.53026E-01
  1426       0.256537     16043.     5.39460E+00     2.27973E-06     9.53080E-01
  1425       0.256552     16042.     5.39387E+00     2.28086E-06     9.53135E-01
  1424       0.256567     16040.     5.39314E+00     2.28199E-06     9.53189E-01
  1423       0.256581     16038.     5.39240E+00     2.28312E-06     9.53244E-01
  1422       0.256596     16037.     5.39166E+00     2.28424E-06     9.53298E-01
  1421       0.256610     16035.     5.39091E+00     2.28537E-06     9.53353E-01
  1420       0.256625     16034.     5.39016E+00     2.28649E-06     9.53407E-01
  1419       0.256640     16032.     5.38940E+00     2.28761E-06     9.53461E-01
  1418       0.256654     16031.     5.38863E+00     2.28874E-06     9.53516E-01
  1417       0.256669     16029.     5.38787E+00     2.28986E-06     9.53570E-01
  1416       0.256684     16027.     5.38709E+00     2.29098E-06     9.53625E-01
  1415       0.256698     16026.     5.38631E+00     2.29210E-06     9.53679E-01
  1414       0.256713     16024.     5.38553E+00     2.29322E-06     9.53734E-01
  1413       0.256728     16023.     5.38474E+00     2.29434E-06     9.53788E-01
  1412       0.256742     16021.     5.38394E+00     2.29546E-06     9.53843E-01
  1411       0.256757     16019.     5.38314E+00     2.29657E-06     9.53897E-01
  1410       0.256772     16018.     5.38234E+00     2.29769E-06     9.53952E-01
  1409       0.256787     16016.     5.38152E+00     2.29881E-06     9.54006E-01
  1408       0.256801     16015.     5.38071E+00     2.29992E-06     9.54061E-01
  1407       0.256816     16013.     5.37989E+00     2.30103E-06     9.54116E-01
  1406       0.256831     16012.     5.37906E+00     2.30215E-06     9.54170E-01
  1405       0.256845     16010.     5.37823E+00     2.30326E-06     9.54225E-01
  1404       0.256860     16008.     5.37739E+00     2.30437E-06     9.54279E-01
  1403       0.256875     16007.     5.37655E+00     2.30548E-06     9.54334E-01
  1402       0.256889     16005.     5.37570E+00     2.30659E-06     9.54388E-01
  1401       0.256904     16004.     5.37485E+00     2.30770E-06     9.54443E-01
  1400       0.256919     16002.     5.37399E+00     2.30881E-06     9.54497E-01
  1399       0.256933     16001.     5.37312E+00     2.30992E-06     9.54552E-01
  1398       0.256948     15999.     5.37225E+00     2.31103E-06     9.54606E-01
