18 18  1   1.000   3.730 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
18 17  2 104.000   3.730 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 17  2 103.000   3.730 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 17  2 102.000   3.750 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 16  1   3.000   3.780 0.01240 1.000  0.250  0.030  0.0    0.0    0.276    0
16 16  1   3.000   3.780 0.01240 1.000  0.0    0.0    0.0    0.0    0.0    100
18 17  2   4.000   3.950 0.75000 1.000  0.049  0.0    0.0    0.041  0.276   20
18 16  3 104.000   3.951 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 16  3 103.000   3.956 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 17  2   5.000   3.970 0.70000 1.000  0.0    0.0    0.134 -0.041  0.020 3033
18 16  3 102.000   3.982 0.89400 1.000  0.030  0.0    0.0    0.060  0.276 2012
18 15  4 104.000   3.982 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 15  4 103.000   3.982 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 16  1   2.000   3.990 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
16 16  1   2.000   3.990 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
18 17  2   6.000   3.990 0.70000 1.000  0.0    0.0    0.041 -0.027  0.0   1041
16 15  2   1.000   4.010 0.02700 1.000  0.049  0.0    0.0    0.040  0.276    0
16 15  2   1.000   4.010 0.02700 1.000  0.0    0.0    0.0    0.0    0.0    100
18 15  4 102.000   4.030 0.36000 1.000  0.030  0.0    0.0    0.060  0.276 2012
18 14  5 100.000   4.060 0.19900 1.000  0.030  0.0    0.0    0.060  0.276 2012
18 13  6 100.000   4.090 0.11500 1.000  0.030  0.0    0.0    0.060  0.276 2012
16 15  2   2.000   4.100 0.05700 1.000  0.049  0.0    0.0    0.040  0.276    0
16 15  2   2.000   4.100 0.05700 1.000  0.0    0.0    0.0    0.0    0.0    100
18 12  7 100.000   4.120 0.02750 1.000  0.030  0.0    0.0    0.060  0.276 2012
18 11  8 100.000   4.150 0.01510 1.000  0.030  0.0    0.0    0.060  0.276 2012
18 10  9 100.000   4.170 0.01040 1.000  0.030  0.0    0.0    0.060  0.276 2012
16 15  2   3.000   4.310 0.14400 1.000  0.049  0.0    0.0    0.040  0.276    0
16 15  2   3.000   4.310 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
16 16  1   1.000   4.730 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
16 15  2 104.000   4.730 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 15  2 103.000   4.730 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 15  2 102.000   4.760 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 14  1   5.000   4.770 0.00250 1.000  0.270  0.030  0.0    0.0    0.276    0
14 14  1   5.000   4.770 0.00250 1.000  0.0    0.0    0.0    0.0    0.0    100
14 14  1   4.000   4.830 0.00510 1.000  0.270  0.030  0.0    0.0    0.276    0
14 14  1   4.000   4.830 0.00510 1.000  0.0    0.0    0.0    0.0    0.0    100
14 14  1   3.000   4.950 0.01240 1.000  0.250  0.030  0.0    0.0    0.276    0
14 14  1   3.000   4.950 0.01240 1.000  0.0    0.0    0.0    0.0    0.0    100
16 15  2   4.000   5.040 0.75000 1.000  0.049  0.0    0.0    0.040  0.276   20
16 14  3 104.000   5.042 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 14  3 103.000   5.048 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 15  2   5.000   5.060 0.70000 1.000  0.0    0.0    0.136 -0.043  0.010 3033
16 14  3 102.000   5.081 0.85900 1.000  0.030  0.0    0.0    0.060  0.276 2012
16 13  4 104.000   5.081 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 13  4 103.000   5.081 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
16 15  2   6.000   5.100 0.70000 1.000  0.0    0.0    0.041 -0.027  0.0   1041
16 13  4 102.000   5.150 0.25600 1.000  0.030  0.0    0.0    0.060  0.276 2012
16 12  5 100.000   5.200 0.16100 1.000  0.030  0.0    0.0    0.060  0.276 2012
14 14  1   2.000   5.220 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
14 14  1   2.000   5.220 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
16 11  6 100.000   5.240 0.07900 1.000  0.030  0.0    0.0    0.060  0.276 2012
16 10  7 100.000   5.280 0.01700 1.000  0.030  0.0    0.0    0.060  0.276 2012
14 13  2   1.000   5.290 0.02700 1.000  0.048  0.0    0.0    0.040  0.276    0
14 13  2   1.000   5.290 0.02700 1.000  0.0    0.0    0.0    0.0    0.0    100
16  9  8 100.000   5.320 0.00935 1.000  0.030  0.0    0.0    0.060  0.276 2012
16  8  9 100.000   5.360 0.00648 1.000  0.030  0.0    0.0    0.060  0.276 2012
